,label,S,Ag,Cr,Fe_Ka,Fe_Kb,Ar_Kb,Ca_Ka,Ni_Ka,Ni_kb,Cu_Ka,Cu_Kb,Zn_Ka,Zn_Kb,Pb_La,Pb_Lb,Ti,Nkr,Kr
60,0.11855670103092786,0.36374801270345297,0.3517692073680418,0.26616322228687705,0.43513411786681117,0.45452362754179776,0.32071499970019196,0.05576476170225342,0.2835699808457518,0.4986871955959836,0.05983008056970601,0.0840854828300618,0.6913486872154596,0.7163262241455721,0.3969096155140024,0.33004771671328514,0.32615541327572317,0.20676932601249234,0.21014025807632192
61,0.12886597938144329,0.3351011574397181,0.31241713868089477,0.23487104223532396,0.45638571976393355,0.4835488307719094,0.36211968951301804,0.10898458815852718,0.3264744932296334,0.4493909567278388,0.05646316518132442,0.07272421009529087,0.6282635014974117,0.6362271706054166,0.406894930182371,0.2860184771299581,0.33099913655920266,0.2113721857267172,0.21894154831969675
62,0.19072164948453607,0.32820735104855997,0.3876096749141121,0.41254919363458153,0.4503260621410605,0.47003748488985847,0.3198947532833744,0.16052029970108728,0.2762496175194378,0.3990164640560655,0.0660523570133028,0.0789324707896601,0.5996218602834416,0.6188943170370474,0.3858362756283109,0.30414728387248413,0.34534876849711194,0.22636776173087977,0.23123182334359954
63,0.14948453608247425,0.2242157726216381,0.2658185208993929,0.5006664472724771,0.55224809712667,0.5800402370060634,0.1751084623764922,0.011329463943609452,0.27201408899788393,0.39740616455638367,0.07961491245491957,0.09556200595934347,0.7190337300752448,0.7496516169437966,0.36781645900472637,0.19526246619403276,0.4467002535511334,0.14829076170948627,0.1555673713891756
64,0.18041237113402064,0.3301856906632576,0.3826269724076438,0.37321747755721457,0.4444897976426109,0.4648741263438102,0.2936721296027412,0.23473969071988798,0.32487464857157433,0.3787517632478238,0.06428976075255755,0.0804027390571359,0.6379974392811176,0.647955966018836,0.3379240886404725,0.35926261379738467,0.36928714489786196,0.2707579363560638,0.2743318977848766
65,0.17525773195876287,1.0,1.0,0.2044571248197944,0.0,0.0,1.0,0.681843346783978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,1.0,1.0
66,0.15979381443298968,0.34177462655158614,0.40686747335743617,0.4748504681836039,0.5036932674150383,0.5143173049732889,0.30464498086632846,0.5045582115223226,0.33051649666602523,0.4099653357848071,0.07027103243762055,0.09018238515912809,0.6885016377833233,0.7001240408693797,0.48190265882097694,0.37239754267128955,0.3951494910591502,0.24779058771772863,0.2585313179296845
67,0.14432989690721654,0.32514315440939573,0.3311067754206916,0.23795091783336586,0.5538653294075827,0.5793804322283793,0.3179677300196549,0.3290373233097348,0.22365525925062868,0.2680722168955959,0.07373312131642772,0.08908626238852313,0.6496343060075476,0.6607671405887188,0.5587647701201535,0.35181389420749243,0.47801208818583285,0.2085848222083108,0.2056085263263045
68,0.18556701030927836,0.3251897088884627,0.39214281703478676,0.28046567538075484,0.5214016288643141,0.538797655344685,0.4338220256229504,0.28340294631302965,0.2952301273338115,0.2979981512730502,0.027087373939770558,0.04113715371429906,0.5755898696515361,0.5715358235398729,0.5073408814520559,0.3687650479638198,0.47441822783430676,0.2581292394244621,0.25888033370335034
69,0.14432989690721654,0.15973865862219955,0.2263259841050163,0.4689948354469986,0.669097325969829,0.6818859219350736,0.15680727257071142,0.27515499941807,0.20103247324650642,0.44764190530496284,0.07705537788562375,0.09500142936899987,0.7327879783081587,0.7375968675208274,0.5727356906046236,0.26475551251520724,0.6058629836278655,0.12024833110759323,0.1196140068285893
70,0.18556701030927836,0.18590619059208652,0.26861720819896323,0.46266431420892884,0.6496584727036416,0.6628740601523283,0.16668986159728144,0.3810431329138475,0.14777578416542214,0.2621426563625474,0.08422726197281892,0.09723643531486491,0.6978549233794263,0.7014596360664159,0.5755146815700681,0.32068862084290983,0.6086873011287869,0.14953103485371752,0.15225038281608927
71,0.25773195876288657,0.1803349251657524,0.30096620110262423,0.17530716926070067,0.5401095804406855,0.5599152945236332,0.23023426242591732,0.17995226939022446,0.21344383240562392,0.45168870941651484,0.06839723000303127,0.08809741723372054,0.8801206431208115,0.8985912715442861,0.4470140587411313,0.2916241335656071,0.5106897967591084,0.13269668072632376,0.1363912958895876
72,0.25257731958762886,0.17248936133535814,0.238036687998397,0.2697321177124534,0.5584536297349676,0.5856650877744225,0.26943023608744937,0.23551606152236304,0.19681007474975154,0.4456318614367346,0.08631893446125956,0.10677393374602603,0.8081253773083731,0.8206685258992434,0.5704875740265943,0.3383384527327926,0.4791723799854978,0.13715236822418678,0.13317936109535705
73,0.25257731958762886,0.20890306249870066,0.2901747165149569,0.2810603188694645,0.5539495644110364,0.5766340483445227,0.2706657623244592,0.20240092183018166,0.20811338832570447,0.3086339292971868,0.07992277251288879,0.09766378446149408,0.64655002360682,0.6613789933729248,0.5482642504646917,0.33153988939014645,0.5099802622947314,0.17455410784617922,0.1778706245312841
74,0.13402061855670105,0.21305129546012896,0.23179569338419453,0.06963701982818815,0.5377719043981735,0.5595775563342783,0.21400917750214737,0.20864647862231656,0.21972303425534878,0.3950907459554688,0.06878193393881553,0.08737570531560242,0.7007132792967319,0.7122739327284616,0.5217983521104287,0.27386393859465796,0.43464099225481745,0.162757675218715,0.16289913780390625
75,0.15979381443298968,0.26615294500132763,0.28792471868308717,0.4046297013260116,0.5119392122258155,0.5332631165803873,0.2594675189542081,0.18584033612403306,0.2950792742175309,0.3270199342550656,0.07911968389466364,0.09904057821439151,0.6539418878480757,0.6703631887268285,0.47115474227446186,0.32537129317969793,0.43378079198206987,0.20159779036972322,0.19839099534255217
